episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress
190,57273,300,static,static,0,0,0,-0.5000000000000013,0.727958,915360,2746080,0,0,0,0,0,0,0.0
191,57573,300,static,static,0,0,0,-1.200000000000001,0.726533,920160,2760480,0,0,0,0,0,0,0.0
192,57873,300,static,static,0,0,0,-1.1500000000000015,0.7251080000000001,924960,2774880,0,0,0,0,0,0,0.0
193,58173,300,static,static,0,0,0,-1.0500000000000012,0.7236830000000001,929760,2789280,0,0,0,0,0,0,0.0
194,58473,300,static,static,0,0,0,-0.40000000000000097,0.7222580000000001,934560,2803680,0,0,0,0,0,0,0.0
195,58773,300,static,static,0,0,0,-1.0000000000000004,0.7208330000000001,939360,2818080,0,0,0,0,0,0,0.0
196,59073,300,static,static,0,0,0,-0.20000000000000107,0.719408,944160,2832480,0,0,0,0,0,0,0.0
197,59373,300,static,static,0,0,0,-1.000000000000001,0.717983,948960,2846880,0,0,0,0,0,0,0.0
198,59673,300,static,static,0,0,0,-0.8500000000000011,0.716558,953760,2861280,0,0,0,0,0,0,0.0
199,59973,300,static,static,0,0,0,0.04999999999999923,0.715133,958560,2875680,0,0,0,0,0,0,0.0
200,60249,276,static,static,1,0,0,10.5,0.713822,962976,2888928,0,0,0,0,0,0,0.0
201,60549,300,static,static,0,0,0,0.24999999999999867,0.712397,967776,2903328,0,0,0,0,0,0,0.0
202,60849,300,static,static,0,0,0,0.19999999999999993,0.7109719999999999,972576,2917728,0,0,0,0,0,0,0.0
203,61063,214,static,static,1,0,0,11.12,0.7099555,976000,2928000,0,0,0,0,0,0,0.0
204,61363,300,static,static,0,0,0,-0.4500000000000005,0.7085305,980800,2942400,0,0,0,0,0,0,0.0
205,61604,241,static,static,1,0,0,10.85,0.70738575,984656,2953968,0,0,0,0,0,0,0.0
206,61904,300,static,static,0,0,0,-1.5500000000000016,0.70596075,989456,2968368,0,0,0,0,0,0,0.0
207,62204,300,static,static,0,0,0,0.1499999999999991,0.70453575,994256,2982768,0,0,0,0,0,0,0.0
208,62504,300,static,static,0,0,0,-1.5000000000000009,0.70311075,999056,2997168,0,0,0,0,0,0,0.0
209,62804,300,static,static,0,0,0,-1.0500000000000012,0.70168575,1003856,3011568,0,0,0,0,0,0,0.0
210,63062,258,static,static,1,0,0,10.68,0.70046025,1007984,3023952,0,0,0,0,0,0,0.0
211,63362,300,static,static,0,0,0,-1.1500000000000017,0.69903525,1012784,3038352,0,0,0,0,0,0,0.0
212,63639,277,static,static,1,0,0,10.489999999999998,0.6977195,1017216,3051648,0,0,0,0,0,0,0.0
213,63853,214,static,static,1,0,0,11.12,0.6967030000000001,1020640,3061920,0,0,0,0,0,0,0.0
214,64153,300,static,static,0,0,0,-1.2500000000000009,0.6952780000000001,1025440,3076320,0,0,0,0,0,0,0.0
215,64334,181,static,static,1,0,0,11.450000000000001,0.69441825,1028336,3085008,0,0,0,0,0,0,0.0
216,64634,300,static,static,0,0,0,-0.9500000000000012,0.69299325,1033136,3099408,0,0,0,0,0,0,0.0
217,64934,300,static,static,0,0,0,-0.05000000000000033,0.69156825,1037936,3113808,0,0,0,0,0,0,0.0
218,65234,300,static,static,0,0,0,-0.30000000000000115,0.69014325,1042736,3128208,0,0,0,0,0,0,0.0
219,65534,300,static,static,0,0,0,-0.8500000000000009,0.68871825,1047536,3142608,0,0,0,0,0,0,0.0
220,65834,300,static,static,0,0,0,-1.1500000000000012,0.68729325,1052336,3157008,0,0,0,0,0,0,0.0
221,66122,288,static,static,1,0,0,10.379999999999999,0.68592525,1056944,3170832,0,0,0,0,0,0,0.0
222,66376,254,static,static,1,0,0,10.719999999999999,0.68471875,1061008,3183024,0,0,0,0,0,0,0.0
223,66676,300,static,static,0,0,0,-1.7000000000000015,0.68329375,1065808,3197424,0,0,0,0,0,0,0.0
224,66838,162,static,static,1,0,0,11.64,0.6825242499999999,1068400,3205200,0,0,0,0,0,0,0.0
