episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
1382,118696,80,pair_011_n3_011_conflict,conflict,1,0,0,12.46,0.10217499999999999,1100000,6496544,58356,966,3353366,0,0,0,0.0,2190,2190,0,0,486,1704,474205,2190,31
1383,118768,72,pair_009_n5_009_conflict,conflict,1,0,0,12.540000000000001,0.10205499999999998,1100000,6501152,58387,967,3355473,0,0,0,0.0,2193,2193,0,0,487,1706,474493,2193,31
1384,118845,77,pair_005_n3_005_control,control,1,0,0,12.490000000000002,0.10192666666666667,1100000,6506080,58421,968,3357797,0,0,0,0.0,2196,2196,0,0,489,1707,474801,2196,32
1385,118917,72,pair_007_n3_007_conflict,conflict,1,0,0,12.540000000000001,0.10180666666666666,1100000,6510688,58448,968,3359922,0,0,0,0.0,2197,2197,0,0,489,1708,475089,2197,32
1386,118989,72,pair_002_n5_002_control,control,1,0,0,12.540000000000003,0.10168666666666665,1100000,6515296,58484,969,3362103,0,0,0,0.0,2200,2200,0,0,490,1710,475377,2200,32
1387,119064,75,pair_015_n5_015_control,control,1,0,0,12.510000000000002,0.10156166666666666,1100000,6520096,58537,969,3364407,0,0,0,0.0,2201,2201,0,0,491,1710,475677,2201,32
1388,119137,73,pair_000_n3_000_conflict,conflict,1,0,0,12.530000000000001,0.10144,1100000,6524768,58567,969,3366671,0,0,0,0.0,2201,2201,0,0,491,1710,475969,2201,32
1389,119212,75,pair_006_n3_006_conflict,conflict,1,0,0,12.510000000000002,0.10131499999999999,1100000,6529568,58585,969,3368956,0,0,0,0.0,2202,2202,0,0,492,1710,476269,2202,32
1390,119287,75,pair_012_n3_012_control,control,1,0,0,12.510000000000002,0.10119,1100000,6534368,58614,969,3371308,0,0,0,0.0,2203,2203,0,0,493,1710,476569,2203,32
1391,119362,75,pair_014_n3_014_conflict,conflict,1,0,0,12.510000000000002,0.10106499999999999,1100000,6539168,58653,969,3373622,0,0,0,0.0,2206,2206,0,0,494,1712,476869,2206,32
1392,119440,78,pair_004_n3_004_conflict,conflict,1,0,0,12.48,0.100935,1100000,6544160,58682,969,3375993,0,0,0,0.0,2207,2207,0,0,495,1712,477181,2207,32
1393,119512,72,pair_016_n3_016_conflict,conflict,1,0,0,12.540000000000001,0.10081499999999999,1100000,6548768,58716,969,3378207,0,0,0,0.0,2209,2209,0,0,496,1713,477469,2209,32
1394,119591,79,pair_001_n3_001_control,control,1,0,0,12.470000000000002,0.10068333333333332,1100000,6553824,58732,969,3380667,0,0,0,0.0,2211,2211,0,0,498,1713,477785,2211,32
1395,119659,68,pair_017_n3_017_control,control,1,0,0,12.580000000000002,0.10056999999999999,1100000,6558176,58765,969,3382787,0,0,0,0.0,2212,2212,0,0,499,1713,478057,2212,32
1396,119734,75,pair_007_n5_007_conflict,conflict,1,0,0,12.510000000000002,0.10044499999999998,1100000,6562976,58799,970,3385085,0,0,0,0.0,2216,2216,0,0,501,1715,478357,2216,32
1397,119806,72,pair_009_n3_009_control,control,1,0,0,12.540000000000001,0.100325,1100000,6567584,58822,970,3387233,0,0,0,0.0,2217,2217,0,0,502,1715,478645,2217,32
1398,119882,76,pair_015_n3_015_conflict,conflict,1,0,0,12.500000000000002,0.10019833333333333,1100000,6572448,58855,970,3389515,0,0,0,0.0,2217,2217,0,0,502,1715,478949,2217,32
1399,119960,78,pair_007_n3_007_control,control,1,0,0,12.480000000000002,0.10006833333333331,1100000,6577440,58884,972,3391878,0,0,0,0.0,2220,2220,0,0,504,1716,479261,2220,32
1400,120032,72,pair_001_n3_001_conflict,conflict,1,0,0,12.540000000000001,0.09994833333333333,1100000,6582048,58901,972,3394070,0,0,0,0.0,2220,2220,0,0,504,1716,479549,2220,32
1401,120104,72,pair_000_n3_000_control,control,1,0,0,12.540000000000003,0.09982833333333332,1100000,6586656,58932,974,3396262,0,0,0,0.0,2223,2223,0,0,504,1719,479837,2223,32
1402,120176,72,pair_006_n5_006_conflict,conflict,1,0,0,12.540000000000003,0.09970833333333332,1100000,6591264,58961,975,3398446,0,0,0,0.0,2225,2225,0,0,505,1720,480125,2225,32
1403,120257,81,pair_011_n5_011_conflict,conflict,1,0,0,12.450000000000003,0.09957333333333332,1100000,6596448,59004,976,3400859,0,0,0,0.0,2228,2228,0,0,505,1723,480449,2228,32
1404,120336,79,pair_002_n3_002_conflict,conflict,1,0,0,12.470000000000002,0.09944166666666665,1100000,6601504,59034,976,3403193,0,0,0,0.0,2229,2229,0,0,506,1723,480765,2229,32
1405,120426,90,pair_010_n3_010_conflict,conflict,1,0,0,12.360000000000001,0.09929166666666667,1100000,6607264,59050,977,3405844,0,0,0,0.0,2231,2231,0,0,506,1725,481125,2231,32
1406,120499,73,pair_007_n5_007_control,control,1,0,0,12.530000000000001,0.09916999999999998,1100000,6611936,59085,977,3407996,0,0,0,0.0,2232,2232,0,0,507,1725,481417,2232,32
1407,120572,73,pair_014_n5_014_conflict,conflict,1,0,0,12.530000000000001,0.09904833333333332,1100000,6616608,59125,977,3410163,0,0,0,0.0,2233,2233,0,0,508,1725,481709,2233,32
1408,120644,72,pair_003_n3_003_control,control,1,0,0,12.540000000000001,0.09892833333333331,1100000,6621216,59147,979,3412296,0,0,0,0.0,2235,2235,0,0,509,1726,481997,2235,32
1409,120719,75,pair_017_n3_017_conflict,conflict,1,0,0,12.510000000000002,0.09880333333333333,1100000,6626016,59177,979,3414564,0,0,0,0.0,2235,2235,0,0,509,1726,482297,2235,32
1410,120798,79,pair_011_n5_011_control,control,1,0,0,12.470000000000002,0.09867166666666666,1100000,6631072,59211,979,3416946,0,0,0,0.0,2238,2238,0,0,512,1726,482613,2238,32
1411,120877,79,pair_016_n5_016_control,control,1,0,0,12.470000000000002,0.09853999999999999,1100000,6636128,59254,979,3419283,0,0,0,0.0,2240,2240,0,0,513,1727,482929,2240,32
1412,120957,80,pair_012_n3_012_conflict,conflict,1,0,0,12.46,0.09840666666666664,1100000,6641248,59285,979,3421719,0,0,0,0.0,2241,2241,0,0,514,1727,483249,2241,32
1413,121036,79,pair_008_n5_008_control,control,1,0,0,12.470000000000002,0.098275,1100000,6646304,59319,979,3424029,0,0,0,0.0,2243,2243,0,0,515,1728,483565,2243,32
1414,121121,85,pair_000_n5_000_conflict,conflict,1,0,0,12.410000000000002,0.09813333333333332,1100000,6651744,59363,980,3426547,0,0,0,0.0,2250,2250,0,0,519,1731,483905,2250,32
1415,121193,72,pair_014_n5_014_control,control,1,0,0,12.540000000000001,0.09801333333333331,1100000,6656352,59409,980,3428705,0,0,0,0.0,2251,2251,0,0,520,1731,484193,2251,32
1416,121266,73,pair_012_n5_012_control,control,1,0,0,12.530000000000001,0.09789166666666665,1100000,6661024,59447,981,3430850,0,0,0,0.0,2253,2253,0,0,521,1732,484485,2253,32
1417,121347,81,pair_008_n5_008_conflict,conflict,1,0,0,12.450000000000001,0.09775666666666666,1100000,6666208,59494,981,3433226,0,0,0,0.0,2257,2257,0,0,523,1734,484809,2257,32
1418,121415,68,pair_011_n3_011_control,control,1,0,0,12.580000000000002,0.09764333333333333,1100000,6670560,59521,981,3435270,0,0,0,0.0,2257,2257,0,0,523,1734,485081,2257,32
1419,121491,76,pair_005_n5_005_conflict,conflict,1,0,0,12.500000000000002,0.09751666666666667,1100000,6675424,59542,981,3437516,0,0,0,0.0,2257,2257,0,0,523,1734,485385,2257,32
1420,121572,81,pair_009_n3_009_conflict,conflict,1,0,0,12.450000000000001,0.09738166666666664,1100000,6680608,59601,981,3439923,0,0,0,0.0,2258,2258,0,0,524,1734,485709,2258,32
1421,121648,76,pair_015_n5_015_conflict,conflict,1,0,0,12.500000000000002,0.09725499999999998,1100000,6685472,59639,982,3442239,0,0,0,0.0,2260,2260,0,0,525,1735,486013,2260,32
1422,121726,78,pair_004_n5_004_control,control,1,0,0,12.480000000000002,0.09712499999999999,1100000,6690464,59682,982,3444613,0,0,0,0.0,2262,2262,0,0,525,1737,486325,2262,32
1423,121796,70,pair_013_n5_013_control,control,1,0,0,12.560000000000002,0.09700833333333334,1100000,6694944,59723,983,3446713,0,0,0,0.0,2263,2263,0,0,525,1738,486605,2263,32
1424,121871,75,pair_001_n5_001_conflict,conflict,1,0,0,12.510000000000002,0.09688333333333332,1100000,6699744,59746,984,3448980,0,0,0,0.0,2264,2264,0,0,525,1739,486905,2264,32
1425,121943,72,pair_006_n5_006_control,control,1,0,0,12.540000000000003,0.09676333333333331,1100000,6704352,59787,987,3451201,0,0,0,0.0,2267,2267,0,0,526,1741,487193,2267,32
1426,122012,69,pair_010_n3_010_control,control,1,0,0,12.570000000000002,0.09664833333333334,1100000,6708768,59814,987,3453339,0,0,0,0.0,2267,2267,0,0,526,1741,487469,2267,32
1427,122080,68,pair_014_n3_014_control,control,1,0,0,12.580000000000002,0.09653499999999998,1100000,6713120,59846,987,3455434,0,0,0,0.0,2268,2268,0,0,527,1741,487741,2268,32
1428,122155,75,pair_017_n5_017_conflict,conflict,1,0,0,12.510000000000002,0.09641,1100000,6717920,59910,987,3457677,0,0,0,0.0,2270,2270,0,0,527,1743,488041,2270,32
1429,122227,72,pair_015_n3_015_control,control,1,0,0,12.540000000000001,0.09628999999999999,1100000,6722528,59941,987,3459862,0,0,0,0.0,2270,2270,0,0,527,1743,488329,2270,32
1430,122299,72,pair_001_n5_001_control,control,1,0,0,12.540000000000001,0.09616999999999998,1100000,6727136,59983,987,3462127,0,0,0,0.0,2271,2271,0,0,527,1744,488617,2271,32
1431,122383,84,pair_008_n3_008_conflict,conflict,1,0,0,12.420000000000002,0.09602999999999998,1100000,6732512,60025,989,3464671,0,0,0,0.0,2272,2272,0,0,527,1745,488953,2272,32
1432,122459,76,pair_000_n5_000_control,control,1,0,0,12.500000000000002,0.09590333333333331,1100000,6737376,60073,992,3467034,0,0,0,0.0,2275,2275,0,0,527,1748,489257,2275,32
1433,122536,77,pair_013_n3_013_control,control,1,0,0,12.490000000000002,0.095775,1100000,6742304,60098,992,3469434,0,0,0,0.0,2275,2275,0,0,527,1748,489565,2275,32
1434,122614,78,pair_002_n3_002_control,control,1,0,0,12.48,0.09564499999999998,1100000,6747296,60119,992,3471815,0,0,0,0.0,2275,2275,0,0,527,1748,489877,2275,32
1435,122686,72,pair_004_n5_004_conflict,conflict,1,0,0,12.540000000000001,0.095525,1100000,6751904,60144,992,3473996,0,0,0,0.0,2277,2277,0,0,527,1750,490165,2277,32
1436,122764,78,pair_003_n5_003_control,control,1,0,0,12.48,0.09539499999999998,1100000,6756896,60168,993,3476370,0,0,0,0.0,2278,2278,0,0,527,1751,490477,2278,32
1437,122834,70,pair_016_n3_016_control,control,1,0,0,12.560000000000002,0.09527833333333333,1100000,6761376,60195,993,3478565,0,0,0,0.0,2278,2278,0,0,527,1751,490757,2278,32
1438,122919,85,pair_004_n3_004_control,control,1,0,0,12.410000000000002,0.09513666666666665,1100000,6766816,60220,993,3481166,0,0,0,0.0,2278,2278,0,0,527,1751,491097,2278,32
1439,122986,67,pair_013_n3_013_conflict,conflict,1,0,0,12.590000000000002,0.095025,1100000,6771104,60258,994,3483237,0,0,0,0.0,2281,2281,0,0,528,1753,491365,2281,32
1440,123057,71,pair_017_n5_017_control,control,1,0,0,12.550000000000002,0.09490666666666667,1100000,6775648,60301,994,3485395,0,0,0,0.0,2281,2281,0,0,528,1753,491649,2281,32
1441,123131,74,pair_010_n5_010_conflict,conflict,1,0,0,12.520000000000001,0.09478333333333333,1100000,6780384,60340,994,3487608,0,0,0,0.0,2281,2281,0,0,528,1753,491945,2281,32
1442,123201,70,pair_004_n3_004_control,control,1,0,0,12.560000000000002,0.09466666666666665,1100000,6784864,60366,995,3489736,0,0,0,0.0,2283,2283,0,0,528,1755,492225,2283,32
1443,123282,81,pair_013_n5_013_control,control,1,0,0,12.450000000000001,0.09453166666666665,1100000,6790048,60412,995,3492143,0,0,0,0.0,2285,2285,0,0,529,1756,492549,2285,32
1444,123360,78,pair_012_n5_012_control,control,1,0,0,12.480000000000002,0.09440166666666666,1100000,6795040,60459,998,3494540,0,0,0,0.0,2288,2288,0,0,531,1757,492861,2288,32
1445,123434,74,pair_017_n3_017_control,control,1,0,0,12.520000000000001,0.09427833333333333,1100000,6799776,60491,998,3496778,0,0,0,0.0,2289,2289,0,0,532,1757,493157,2289,32
1446,123513,79,pair_011_n3_011_conflict,conflict,1,0,0,12.470000000000002,0.09414666666666666,1100000,6804832,60505,998,3499191,0,0,0,0.0,2289,2289,0,0,532,1757,493473,2289,32
1447,123580,67,pair_008_n5_008_control,control,1,0,0,12.590000000000002,0.09403499999999998,1100000,6809120,60540,998,3501162,0,0,0,0.0,2290,2290,0,0,533,1757,493741,2290,32
1448,123650,70,pair_014_n5_014_conflict,conflict,1,0,0,12.560000000000002,0.09391833333333333,1100000,6813600,60569,998,3503292,0,0,0,0.0,2290,2290,0,0,533,1757,494021,2290,32
1449,123723,73,pair_014_n5_014_control,control,1,0,0,12.530000000000001,0.09379666666666667,1100000,6818272,60606,998,3505507,0,0,0,0.0,2291,2291,0,0,534,1757,494313,2291,32
1450,123797,74,pair_005_n5_005_conflict,conflict,1,0,0,12.520000000000001,0.09367333333333333,1100000,6823008,60645,999,3507817,0,0,0,0.0,2294,2294,0,0,534,1760,494609,2294,32
1451,123869,72,pair_006_n3_006_conflict,conflict,1,0,0,12.540000000000003,0.09355333333333332,1100000,6827616,60665,999,3510036,0,0,0,0.0,2295,2295,0,0,535,1760,494897,2295,32
1452,123942,73,pair_006_n3_006_control,control,1,0,0,12.530000000000001,0.09343166666666666,1100000,6832288,60701,999,3512263,0,0,0,0.0,2297,2297,0,0,537,1760,495189,2297,32
1453,124018,76,pair_002_n3_002_control,control,1,0,0,12.500000000000002,0.093305,1100000,6837152,60734,1000,3514541,0,0,0,0.0,2299,2299,0,0,538,1761,495493,2299,32
1454,124097,79,pair_010_n5_010_control,control,1,0,0,12.470000000000002,0.09317333333333333,1100000,6842208,60755,1000,3516935,0,0,0,0.0,2300,2300,0,0,538,1762,495809,2300,32
1455,124176,79,pair_011_n5_011_conflict,conflict,1,0,0,12.470000000000002,0.09304166666666666,1100000,6847264,60789,1002,3519400,0,0,0,0.0,2303,2303,0,0,539,1764,496125,2303,32
1456,124248,72,pair_006_n5_006_control,control,1,0,0,12.540000000000003,0.09292166666666665,1100000,6851872,60822,1003,3521638,0,0,0,0.0,2305,2305,0,0,541,1764,496413,2305,32
1457,124332,84,pair_014_n3_014_control,control,1,0,0,12.420000000000002,0.09278166666666665,1100000,6857248,60861,1003,3524217,0,0,0,0.0,2306,2306,0,0,542,1764,496749,2306,32
1458,124407,75,pair_000_n5_000_conflict,conflict,1,0,0,12.510000000000002,0.09265666666666666,1100000,6862048,60903,1004,3526471,0,0,0,0.0,2308,2308,0,0,542,1766,497049,2308,32
1459,124473,66,pair_000_n3_000_conflict,conflict,1,0,0,12.600000000000001,0.09254666666666667,1100000,6866272,60943,1005,3528545,0,0,0,0.0,2309,2309,0,0,542,1767,497313,2309,32
1460,124551,78,pair_006_n5_006_conflict,conflict,1,0,0,12.48,0.09241666666666665,1100000,6871264,60988,1008,3530828,0,0,0,0.0,2312,2312,0,0,543,1769,497625,2312,32
1461,124624,73,pair_001_n3_001_conflict,conflict,1,0,0,12.530000000000001,0.09229499999999999,1100000,6875936,60998,1008,3533058,0,0,0,0.0,2312,2312,0,0,543,1769,497917,2312,32
1462,124703,79,pair_009_n3_009_conflict,conflict,1,0,0,12.470000000000002,0.09216333333333332,1100000,6880992,61023,1008,3535463,0,0,0,0.0,2313,2313,0,0,544,1769,498233,2313,32
1463,124776,73,pair_013_n3_013_conflict,conflict,1,0,0,12.530000000000001,0.09204166666666666,1100000,6885664,61047,1008,3537684,0,0,0,0.0,2313,2313,0,0,544,1769,498525,2313,32
1464,124848,72,pair_012_n3_012_control,control,1,0,0,12.540000000000001,0.09192166666666665,1100000,6890272,61082,1008,3539926,0,0,0,0.0,2314,2314,0,0,545,1769,498813,2314,32
1465,124925,77,pair_014_n3_014_conflict,conflict,1,0,0,12.490000000000002,0.09179333333333331,1100000,6895200,61108,1008,3542266,0,0,0,0.0,2314,2314,0,0,545,1769,499121,2314,32
1466,124996,71,pair_007_n5_007_control,control,1,0,0,12.55,0.09167499999999998,1100000,6899744,61140,1008,3544383,0,0,0,0.0,2314,2314,0,0,545,1769,499405,2314,32
1467,125070,74,pair_016_n3_016_control,control,1,0,0,12.520000000000001,0.09155166666666664,1100000,6904480,61172,1008,3546604,0,0,0,0.0,2314,2314,0,0,545,1769,499701,2314,32
1468,125147,77,pair_004_n5_004_conflict,conflict,1,0,0,12.490000000000002,0.09142333333333333,1100000,6909408,61192,1008,3548951,0,0,0,0.0,2314,2314,0,0,545,1769,500009,2314,32
1469,125291,144,pair_003_n5_003_control,control,1,0,0,11.82,0.09118333333333331,1100000,6918624,61228,1008,3553202,0,0,0,0.0,2314,2314,0,0,545,1769,500585,2314,32
1470,125363,72,pair_002_n5_002_control,control,1,0,0,12.540000000000001,0.09106333333333333,1100000,6923232,61253,1008,3555391,0,0,0,0.0,2315,2315,0,0,545,1770,500873,2315,32
1471,125432,69,pair_015_n5_015_control,control,1,0,0,12.570000000000002,0.09094833333333333,1100000,6927648,61281,1008,3557420,0,0,0,0.0,2315,2315,0,0,545,1770,501149,2315,32
1472,125503,71,pair_008_n3_008_conflict,conflict,1,0,0,12.55,0.09083,1100000,6932192,61292,1008,3559549,0,0,0,0.0,2316,2316,0,0,545,1771,501433,2316,32
1473,125571,68,pair_015_n3_015_control,control,1,0,0,12.580000000000002,0.09071666666666667,1100000,6936544,61331,1008,3561563,0,0,0,0.0,2316,2316,0,0,545,1771,501705,2316,32
1474,125646,75,pair_003_n5_003_conflict,conflict,1,0,0,12.510000000000002,0.09059166666666665,1100000,6941344,61376,1009,3563821,0,0,0,0.0,2317,2317,0,0,545,1772,502005,2317,32
1475,125718,72,pair_005_n5_005_control,control,1,0,0,12.540000000000001,0.09047166666666664,1100000,6945952,61426,1009,3565946,0,0,0,0.0,2317,2317,0,0,545,1772,502293,2317,32
1476,125797,79,pair_002_n5_002_conflict,conflict,1,0,0,12.470000000000002,0.09033999999999998,1100000,6951008,61465,1010,3568327,0,0,0,0.0,2322,2322,0,0,547,1775,502609,2322,32
1477,125876,79,pair_017_n3_017_conflict,conflict,1,0,0,12.470000000000002,0.09020833333333333,1100000,6956064,61506,1011,3570730,0,0,0,0.0,2325,2325,0,0,548,1777,502925,2325,32
1478,125952,76,pair_017_n5_017_conflict,conflict,1,0,0,12.500000000000002,0.09008166666666664,1100000,6960928,61536,1011,3573029,0,0,0,0.0,2326,2326,0,0,549,1777,503229,2326,32
1479,126030,78,pair_007_n3_007_control,control,1,0,0,12.48,0.08995166666666665,1100000,6965920,61573,1013,3575346,0,0,0,0.0,2330,2330,0,0,550,1780,503541,2330,32
1480,126104,74,pair_012_n3_012_conflict,conflict,1,0,0,12.520000000000001,0.08982833333333332,1100000,6970656,61605,1014,3577570,0,0,0,0.0,2332,2332,0,0,551,1781,503837,2332,32
1481,126173,69,pair_011_n5_011_control,control,1,0,0,12.570000000000002,0.08971333333333331,1100000,6975072,61628,1014,3579612,0,0,0,0.0,2332,2332,0,0,551,1781,504113,2332,32
1482,126243,70,pair_013_n3_013_control,control,1,0,0,12.560000000000002,0.08959666666666666,1100000,6979552,61669,1014,3581737,0,0,0,0.0,2333,2333,0,0,552,1781,504393,2333,32
1483,126319,76,pair_009_n5_009_control,control,1,0,0,12.500000000000002,0.08947,1100000,6984416,61722,1014,3584127,0,0,0,0.0,2334,2334,0,0,553,1781,504697,2334,32
1484,126395,76,pair_002_n3_002_conflict,conflict,1,0,0,12.500000000000002,0.08934333333333333,1100000,6989280,61749,1015,3586464,0,0,0,0.0,2336,2336,0,0,554,1782,505001,2336,32
1485,126464,69,pair_003_n3_003_control,control,1,0,0,12.570000000000002,0.08922833333333333,1100000,6993696,61767,1015,3588547,0,0,0,0.0,2336,2336,0,0,554,1782,505277,2336,32
1486,126536,72,pair_009_n3_009_control,control,1,0,0,12.540000000000003,0.08910833333333332,1100000,6998304,61797,1015,3590668,0,0,0,0.0,2337,2337,0,0,554,1783,505565,2337,32
1487,126611,75,pair_015_n5_015_conflict,conflict,1,0,0,12.510000000000002,0.08898333333333333,1100000,7003104,61836,1015,3592940,0,0,0,0.0,2338,2338,0,0,555,1783,505865,2338,32
1488,126690,79,pair_001_n5_001_control,control,1,0,0,12.470000000000002,0.08885166666666666,1100000,7008160,61862,1015,3595332,0,0,0,0.0,2339,2339,0,0,555,1784,506181,2339,32
1489,126768,78,pair_005_n3_005_control,control,1,0,0,12.48,0.08872166666666664,1100000,7013152,61893,1017,3597694,0,0,0,0.0,2340,2340,0,0,556,1784,506493,2340,32
1490,126848,80,pair_008_n5_008_conflict,conflict,1,0,0,12.46,0.08858833333333332,1100000,7018272,61914,1017,3600096,0,0,0,0.0,2340,2340,0,0,556,1784,506813,2340,32
1491,126926,78,pair_009_n5_009_conflict,conflict,1,0,0,12.480000000000002,0.08845833333333333,1100000,7023264,61947,1019,3602412,0,0,0,0.0,2343,2343,0,0,559,1784,507125,2343,32
1492,127002,76,pair_010_n3_010_conflict,conflict,1,0,0,12.500000000000002,0.08833166666666667,1100000,7028128,61961,1019,3604654,0,0,0,0.0,2344,2344,0,0,559,1785,507429,2344,32
1493,127077,75,pair_007_n5_007_conflict,conflict,1,0,0,12.510000000000002,0.08820666666666666,1100000,7032928,61992,1021,3606921,0,0,0,0.0,2347,2347,0,0,561,1786,507729,2347,32
1494,127150,73,pair_000_n3_000_control,control,1,0,0,12.530000000000001,0.088085,1100000,7037600,62023,1022,3609078,0,0,0,0.0,2348,2348,0,0,561,1787,508021,2348,32
1495,127228,78,pair_000_n5_000_control,control,1,0,0,12.480000000000002,0.08795499999999998,1100000,7042592,62067,1025,3611431,0,0,0,0.0,2351,2351,0,0,561,1790,508333,2351,32
1496,127302,74,pair_016_n5_016_control,control,1,0,0,12.520000000000001,0.08783166666666667,1100000,7047328,62118,1026,3613643,0,0,0,0.0,2354,2354,0,0,563,1791,508629,2354,32
1497,127380,78,pair_005_n3_005_conflict,conflict,1,0,0,12.48,0.08770166666666665,1100000,7052320,62147,1027,3615998,0,0,0,0.0,2355,2355,0,0,563,1792,508941,2355,32
1498,127451,71,pair_013_n5_013_conflict,conflict,1,0,0,12.55,0.08758333333333332,1100000,7056864,62212,1028,3618184,0,0,0,0.0,2356,2356,0,0,564,1792,509225,2356,32
1499,127524,73,pair_016_n3_016_conflict,conflict,1,0,0,12.530000000000001,0.08746166666666666,1100000,7061536,62245,1028,3620380,0,0,0,0.0,2356,2356,0,0,564,1792,509517,2356,32
1500,127592,68,pair_010_n3_010_control,control,1,0,0,12.580000000000002,0.08734833333333333,1100000,7065888,62256,1028,3622355,0,0,0,0.0,2357,2357,0,0,564,1793,509789,2357,32
1501,127664,72,pair_003_n3_003_conflict,conflict,1,0,0,12.540000000000001,0.08722833333333332,1100000,7070496,62277,1029,3624574,0,0,0,0.0,2359,2359,0,0,564,1795,510077,2359,32
1502,127736,72,pair_001_n3_001_control,control,1,0,0,12.540000000000001,0.08710833333333332,1100000,7075104,62316,1029,3626738,0,0,0,0.0,2360,2360,0,0,564,1796,510365,2360,32
1503,127807,71,pair_015_n3_015_conflict,conflict,1,0,0,12.55,0.08698999999999998,1100000,7079648,62361,1030,3628876,0,0,0,0.0,2363,2363,0,0,565,1798,510649,2363,32
1504,127888,81,pair_012_n5_012_conflict,conflict,1,0,0,12.450000000000001,0.08685499999999999,1100000,7084832,62394,1030,3631291,0,0,0,0.0,2363,2363,0,0,565,1798,510973,2363,32
1505,127960,72,pair_004_n5_004_control,control,1,0,0,12.540000000000001,0.08673499999999998,1100000,7089440,62417,1030,3633467,0,0,0,0.0,2364,2364,0,0,565,1799,511261,2364,32
1506,128030,70,pair_001_n5_001_conflict,conflict,1,0,0,12.560000000000002,0.08661833333333332,1100000,7093920,62429,1030,3635593,0,0,0,0.0,2364,2364,0,0,565,1799,511541,2364,32
1507,128111,81,pair_016_n5_016_conflict,conflict,1,0,0,12.450000000000001,0.08648333333333333,1100000,7099104,62477,1030,3638096,0,0,0,0.0,2364,2364,0,0,565,1799,511865,2364,32
1508,128188,77,pair_007_n3_007_conflict,conflict,1,0,0,12.490000000000002,0.08635499999999999,1100000,7104032,62506,1031,3640395,0,0,0,0.0,2366,2366,0,0,566,1800,512173,2366,32
1509,128267,79,pair_008_n3_008_control,control,1,0,0,12.470000000000002,0.08622333333333332,1100000,7109088,62559,1031,3642830,0,0,0,0.0,2367,2367,0,0,567,1800,512489,2367,32
1510,128351,84,pair_004_n3_004_conflict,conflict,1,0,0,12.420000000000002,0.08608333333333332,1100000,7114464,62596,1033,3645389,0,0,0,0.0,2370,2370,0,0,568,1802,512825,2370,32
1511,128433,82,pair_011_n3_011_control,control,1,0,0,12.440000000000001,0.08594666666666664,1100000,7119712,62612,1034,3647896,0,0,0,0.0,2372,2372,0,0,569,1803,513153,2372,32
1512,128505,72,pair_013_n5_013_control,control,1,0,0,12.540000000000001,0.08582666666666666,1100000,7124320,62644,1034,3650114,0,0,0,0.0,2372,2372,0,0,569,1803,513441,2372,32
1513,128580,75,pair_004_n5_004_conflict,conflict,1,0,0,12.510000000000002,0.08570166666666665,1100000,7129120,62689,1035,3652406,0,0,0,0.0,2373,2373,0,0,569,1804,513741,2373,32
1514,128657,77,pair_009_n3_009_control,control,1,0,0,12.490000000000002,0.08557333333333333,1100000,7134048,62718,1036,3654755,0,0,0,0.0,2375,2375,0,0,571,1804,514049,2375,32
1515,128731,74,pair_006_n5_006_conflict,conflict,1,0,0,12.520000000000001,0.08545,1100000,7138784,62762,1037,3657047,0,0,0,0.0,2379,2379,0,0,571,1808,514345,2379,32
1516,128811,80,pair_007_n5_007_control,control,1,0,0,12.46,0.08531666666666665,1100000,7143904,62785,1037,3659573,0,0,0,0.0,2382,2382,0,0,571,1811,514665,2382,32
1517,128883,72,pair_002_n5_002_control,control,1,0,0,12.540000000000001,0.08519666666666664,1100000,7148512,62822,1037,3661779,0,0,0,0.0,2383,2383,0,0,571,1812,514953,2383,32
1518,128956,73,pair_014_n3_014_control,control,1,0,0,12.530000000000001,0.08507499999999998,1100000,7153184,62849,1037,3664042,0,0,0,0.0,2383,2383,0,0,571,1812,515245,2383,32
1519,129041,85,pair_010_n5_010_conflict,conflict,1,0,0,12.410000000000002,0.08493333333333333,1100000,7158624,62867,1038,3666609,0,0,0,0.0,2384,2384,0,0,571,1813,515585,2384,32
1520,129120,79,pair_016_n5_016_control,control,1,0,0,12.470000000000002,0.08480166666666666,1100000,7163680,62911,1039,3669033,0,0,0,0.0,2391,2391,0,0,571,1820,515901,2391,32
1521,129193,73,pair_002_n5_002_conflict,conflict,1,0,0,12.530000000000001,0.08467999999999998,1100000,7168352,62937,1040,3671262,0,0,0,0.0,2392,2392,0,0,571,1821,516193,2392,32
1522,129267,74,pair_015_n3_015_conflict,conflict,1,0,0,12.520000000000001,0.08455666666666667,1100000,7173088,62972,1040,3673535,0,0,0,0.0,2394,2394,0,0,571,1823,516489,2394,32
1523,129345,78,pair_017_n5_017_conflict,conflict,1,0,0,12.480000000000002,0.08442666666666665,1100000,7178080,63017,1041,3675958,0,0,0,0.0,2395,2395,0,0,572,1823,516801,2395,32
